surah_id,verse_id,n_letters,abjad_total,text
16,112,99,8134,وضرب الله مثلا قرية كانت آمنة مطمئنة يأتيها رزقها رغدا من كل مكان فكفرت بأنعم الله فأذاقها الله لباس الجوع والخوف بما كانوا يصنعون
16,113,42,4740,ولقد جاءهم رسول منهم فكذبوه فأخذهم العذاب وهم ظالمون
16,114,55,3011,فكلوا مما رزقكم الله حلالا طيبا واشكروا نعمت الله إن كنتم إياه تعبدون
16,115,80,8693,إنما حرم عليكم الميتة والدم ولحم الخنزير وما أهل لغير الله به ۖ فمن اضطر غير باغ ولا عاد فإن الله غفور رحيم
16,116,90,9067,ولا تقولوا لما تصف ألسنتكم الكذب هذا حلال وهذا حرام لتفتروا على الله الكذب ۚ إن الذين يفترون على الله الكذب لا يفلحون
16,117,19,1615,متاع قليل ولهم عذاب أليم
16,118,64,4505,وعلى الذين هادوا حرمنا ما قصصنا عليك من قبل ۖ وما ظلمناهم ولكن كانوا أنفسهم يظلمون
16,119,66,5942,ثم إن ربك للذين عملوا السوء بجهالة ثم تابوا من بعد ذلك وأصلحوا إن ربك من بعدها لغفور رحيم
16,120,39,2032,إن إبراهيم كان أمة قانتا لله حنيفا ولم يك من المشركين
16,121,32,2130,شاكرا لأنعمه ۚ اجتباه وهداه إلى صراط مستقيم
16,122,37,2098,وآتيناه في الدنيا حسنة ۖ وإنه في الآخرة لمن الصالحين
16,123,44,2534,ثم أوحينا إليك أن اتبع ملة إبراهيم حنيفا ۖ وما كان من المشركين
16,124,71,5002,إنما جعل السبت على الذين اختلفوا فيه ۚ وإن ربك ليحكم بينهم يوم القيامة فيما كانوا فيه يختلفون
16,125,82,4668,ادع إلى سبيل ربك بالحكمة والموعظة الحسنة ۖ وجادلهم بالتي هي أحسن ۚ إن ربك هو أعلم بمن ضل عن سبيله ۖ وهو أعلم بالمهتدين
16,126,51,4249,وإن عاقبتم فعاقبوا بمثل ما عوقبتم به ۖ ولئن صبرتم لهو خير للصابرين
16,127,50,3278,واصبر وما صبرك إلا بالله ۚ ولا تحزن عليهم ولا تك في ضيق مما يمكرون
16,128,31,2581,إن الله مع الذين اتقوا والذين هم محسنون
17,1,87,4694,سبحان الذي أسرى بعبده ليلا من المسجد الحرام إلى المسجد الأقصى الذي باركنا حوله لنريه من آياتنا ۚ إنه هو السميع البصير
17,2,51,3959,وآتينا موسى الكتاب وجعلناه هدى لبني إسرائيل ألا تتخذوا من دوني وكيلا
17,3,29,2033,ذرية من حملنا مع نوح ۚ إنه كان عبدا شكورا
17,4,55,5275,وقضينا إلى بني إسرائيل في الكتاب لتفسدن في الأرض مرتين ولتعلن علوا كبيرا
17,5,71,3769,فإذا جاء وعد أولاهما بعثنا عليكم عبادا لنا أولي بأس شديد فجاسوا خلال الديار ۚ وكان وعدا مفعولا
17,6,53,2938,ثم رددنا لكم الكرة عليهم وأمددناكم بأموال وبنين وجعلناكم أكثر نفيرا
17,7,96,7630,إن أحسنتم أحسنتم لأنفسكم ۖ وإن أسأتم فلها ۚ فإذا جاء وعد الآخرة ليسوءوا وجوهكم وليدخلوا المسجد كما دخلوه أول مرة وليتبروا ما علوا تتبيرا
17,8,46,2443,عسى ربكم أن يرحمكم ۚ وإن عدتم عدنا ۘ وجعلنا جهنم للكافرين حصيرا
17,9,65,4656,إن هذا القرآن يهدي للتي هي أقوم ويبشر المؤمنين الذين يعملون الصالحات أن لهم أجرا كبيرا
17,10,36,3322,وأن الذين لا يؤمنون بالآخرة أعتدنا لهم عذابا أليما
17,11,40,2117,ويدع الإنسان بالشر دعاءه بالخير ۖ وكان الإنسان عجولا
17,12,109,7414,وجعلنا الليل والنهار آيتين ۖ فمحونا آية الليل وجعلنا آية النهار مبصرة لتبتغوا فضلا من ربكم ولتعلموا عدد السنين والحساب ۚ وكل شيء فصلناه تفصيلا
17,13,55,3179,وكل إنسان ألزمناه طائره في عنقه ۖ ونخرج له يوم القيامة كتابا يلقاه منشورا
17,14,29,1354,اقرأ كتابك كفى بنفسك اليوم عليك حسيبا
17,15,75,7566,من اهتدى فإنما يهتدي لنفسه ۖ ومن ضل فإنما يضل عليها ۚ ولا تزر وازرة وزر أخرى ۗ وما كنا معذبين حتى نبعث رسولا
17,16,63,4384,وإذا أردنا أن نهلك قرية أمرنا مترفيها ففسقوا فيها فحق عليها القول فدمرناها تدميرا
17,17,51,3167,وكم أهلكنا من القرون من بعد نوح ۗ وكفى بربك بذنوب عباده خبيرا بصيرا
17,18,69,3631,من كان يريد العاجلة عجلنا له فيها ما نشاء لمن نريد ثم جعلنا له جهنم يصلاها مذموما مدحورا
17,19,45,2556,ومن أراد الآخرة وسعى لها سعيها وهو مؤمن فأولئك كان سعيهم مشكورا
17,20,39,2190,كلا نمد هؤلاء وهؤلاء من عطاء ربك ۚ وما كان عطاء ربك محظورا
17,21,45,7356,انظر كيف فضلنا بعضهم على بعض ۚ وللآخرة أكبر درجات وأكبر تفضيلا
17,22,34,4404,لا تجعل مع الله إلها آخر فتقعد مذموما مخذولا
17,23,99,5795,۞ وقضى ربك ألا تعبدوا إلا إياه وبالوالدين إحسانا ۚ إما يبلغن عندك الكبر أحدهما أو كلاهما فلا تقل لهما أف ولا تنهرهما وقل لهما قولا كريما
17,24,50,5023,واخفض لهما جناح الذل من الرحمة وقل رب ارحمهما كما ربياني صغيرا
17,25,49,3135,ربكم أعلم بما في نفوسكم ۚ إن تكونوا صالحين فإنه كان للأوابين غفورا
17,26,43,4614,وآت ذا القربى حقه والمسكين وابن السبيل ولا تبذر تبذيرا
17,27,46,3251,إن المبذرين كانوا إخوان الشياطين ۖ وكان الشيطان لربه كفورا
17,28,47,5050,وإما تعرضن عنهم ابتغاء رحمة من ربك ترجوها فقل لهم قولا ميسورا
17,29,52,3702,ولا تجعل يدك مغلولة إلى عنقك ولا تبسطها كل البسط فتقعد ملوما محسورا
17,30,45,2768,إن ربك يبسط الرزق لمن يشاء ويقدر ۚ إنه كان بعباده خبيرا بصيرا
17,31,53,4282,ولا تقتلوا أولادكم خشية إملاق ۖ نحن نرزقهم وإياكم ۚ إن قتلهم كان خطئا كبيرا
17,32,31,1520,ولا تقربوا الزنا ۖ إنه كان فاحشة وساء سبيلا
17,33,88,5960,ولا تقتلوا النفس التي حرم الله إلا بالحق ۗ ومن قتل مظلوما فقد جعلنا لوليه سلطانا فلا يسرف في القتل ۖ إنه كان منصورا
17,34,64,4253,ولا تقربوا مال اليتيم إلا بالتي هي أحسن حتى يبلغ أشده ۚ وأوفوا بالعهد ۖ إن العهد كان مسئولا
17,35,52,4526,وأوفوا الكيل إذا كلتم وزنوا بالقسطاس المستقيم ۚ ذلك خير وأحسن تأويلا
17,36,52,2096,ولا تقف ما ليس لك به علم ۚ إن السمع والبصر والفؤاد كل أولئك كان عنه مسئولا
17,37,45,6259,ولا تمش في الأرض مرحا ۖ إنك لن تخرق الأرض ولن تبلغ الجبال طولا
17,38,23,1564,كل ذلك كان سيئه عند ربك مكروها
17,39,60,4042,ذلك مما أوحى إليك ربك من الحكمة ۗ ولا تجعل مع الله إلها آخر فتلقى في جهنم ملوما مدحورا
17,40,53,5079,أفأصفاكم ربكم بالبنين واتخذ من الملائكة إناثا ۚ إنكم لتقولون قولا عظيما
17,41,42,3196,ولقد صرفنا في هذا القرآن ليذكروا وما يزيدهم إلا نفورا
17,42,43,4235,قل لو كان معه آلهة كما يقولون إذا لابتغوا إلى ذي العرش سبيلا
17,43,29,1286,سبحانه وتعالى عما يقولون علوا كبيرا
17,44,82,5916,تسبح له السماوات السبع والأرض ومن فيهن ۚ وإن من شيء إلا يسبح بحمده ولكن لا تفقهون تسبيحهم ۗ إنه كان حليما غفورا
17,45,52,4625,وإذا قرأت القرآن جعلنا بينك وبين الذين لا يؤمنون بالآخرة حجابا مستورا
17,46,73,5443,وجعلنا على قلوبهم أكنة أن يفقهوه وفي آذانهم وقرا ۚ وإذا ذكرت ربك في القرآن وحده ولوا على أدبارهم نفورا
17,47,68,6602,نحن أعلم بما يستمعون به إذ يستمعون إليك وإذ هم نجوى إذ يقول الظالمون إن تتبعون إلا رجلا مسحورا
17,48,41,4668,انظر كيف ضربوا لك الأمثال فضلوا فلا يستطيعون سبيلا
17,49,41,4124,وقالوا أإذا كنا عظاما ورفاتا أإنا لمبعوثون خلقا جديدا
17,50,17,458,۞ قل كونوا حجارة أو حديدا
17,51,92,7368,أو خلقا مما يكبر في صدوركم ۚ فسيقولون من يعيدنا ۖ قل الذي فطركم أول مرة ۚ فسينغضون إليك رءوسهم ويقولون متى هو ۖ قل عسى أن يكون قريبا
17,52,42,3912,يوم يدعوكم فتستجيبون بحمده وتظنون إن لبثتم إلا قليلا
17,53,67,3532,وقل لعبادي يقولوا التي هي أحسن ۚ إن الشيطان ينزغ بينهم ۚ إن الشيطان كان للإنسان عدوا مبينا
17,54,48,2980,ربكم أعلم بكم ۖ إن يشأ يرحمكم أو إن يشأ يعذبكم ۚ وما أرسلناك عليهم وكيلا
17,55,64,5928,وربك أعلم بمن في السماوات والأرض ۗ ولقد فضلنا بعض النبيين على بعض ۖ وآتينا داوود زبورا
17,56,52,4085,قل ادعوا الذين زعمتم من دونه فلا يملكون كشف الضر عنكم ولا تحويلا
17,57,76,7756,أولئك الذين يدعون يبتغون إلى ربهم الوسيلة أيهم أقرب ويرجون رحمته ويخافون عذابه ۚ إن عذاب ربك كان محذورا
17,58,69,4676,وإن من قرية إلا نحن مهلكوها قبل يوم القيامة أو معذبوها عذابا شديدا ۚ كان ذلك في الكتاب مسطورا
17,59,82,6581,وما منعنا أن نرسل بالآيات إلا أن كذب بها الأولون ۚ وآتينا ثمود الناقة مبصرة فظلموا بها ۚ وما نرسل بالآيات إلا تخويفا
17,60,102,6825,وإذ قلنا لك إن ربك أحاط بالناس ۚ وما جعلنا الرؤيا التي أريناك إلا فتنة للناس والشجرة الملعونة في القرآن ۚ ونخوفهم فما يزيدهم إلا طغيانا كبيرا
17,61,50,2992,وإذ قلنا للملائكة اسجدوا لآدم فسجدوا إلا إبليس قال أأسجد لمن خلقت طينا
