surah,verse,root_bw,root_ar,count,verse_text
4,92,qwm,قوم,2,وما كان لمؤمن أن يقتل مؤمنا إلا خطأ ۚ ومن قتل مؤمنا خطأ فتحرير رقبة مؤمنة ودية مسلمة إلى أهله إلا أن يصدقوا ۚ فإن كان من قوم عدو لكم وهو مؤمن فتحرير رقبة مؤمنة ۖ وإن كان من قوم بينكم وبينهم ميثاق فدية مسلمة إلى أهله وتحرير رقبة مؤمنة ۖ فمن لم يجد فصيام شهرين متتابعين توبة من الله ۗ وكان الله عليما حكيما
4,92,byn,بين,2,وما كان لمؤمن أن يقتل مؤمنا إلا خطأ ۚ ومن قتل مؤمنا خطأ فتحرير رقبة مؤمنة ودية مسلمة إلى أهله إلا أن يصدقوا ۚ فإن كان من قوم عدو لكم وهو مؤمن فتحرير رقبة مؤمنة ۖ وإن كان من قوم بينكم وبينهم ميثاق فدية مسلمة إلى أهله وتحرير رقبة مؤمنة ۖ فمن لم يجد فصيام شهرين متتابعين توبة من الله ۗ وكان الله عليما حكيما
4,92,Alh,اله,2,وما كان لمؤمن أن يقتل مؤمنا إلا خطأ ۚ ومن قتل مؤمنا خطأ فتحرير رقبة مؤمنة ودية مسلمة إلى أهله إلا أن يصدقوا ۚ فإن كان من قوم عدو لكم وهو مؤمن فتحرير رقبة مؤمنة ۖ وإن كان من قوم بينكم وبينهم ميثاق فدية مسلمة إلى أهله وتحرير رقبة مؤمنة ۖ فمن لم يجد فصيام شهرين متتابعين توبة من الله ۗ وكان الله عليما حكيما
4,94,Amn,امن,2,يا أيها الذين آمنوا إذا ضربتم في سبيل الله فتبينوا ولا تقولوا لمن ألقى إليكم السلام لست مؤمنا تبتغون عرض الحياة الدنيا فعند الله مغانم كثيرة ۚ كذلك كنتم من قبل فمن الله عليكم فتبينوا ۚ إن الله كان بما تعملون خبيرا
4,94,byn,بين,2,يا أيها الذين آمنوا إذا ضربتم في سبيل الله فتبينوا ولا تقولوا لمن ألقى إليكم السلام لست مؤمنا تبتغون عرض الحياة الدنيا فعند الله مغانم كثيرة ۚ كذلك كنتم من قبل فمن الله عليكم فتبينوا ۚ إن الله كان بما تعملون خبيرا
4,94,kwn,كون,2,يا أيها الذين آمنوا إذا ضربتم في سبيل الله فتبينوا ولا تقولوا لمن ألقى إليكم السلام لست مؤمنا تبتغون عرض الحياة الدنيا فعند الله مغانم كثيرة ۚ كذلك كنتم من قبل فمن الله عليكم فتبينوا ۚ إن الله كان بما تعملون خبيرا
4,95,mwl,مول,2,لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله بأموالهم وأنفسهم ۚ فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة ۚ وكلا وعد الله الحسنى ۚ وفضل الله المجاهدين على القاعدين أجرا عظيما
4,95,nfs,نفس,2,لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله بأموالهم وأنفسهم ۚ فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة ۚ وكلا وعد الله الحسنى ۚ وفضل الله المجاهدين على القاعدين أجرا عظيما
4,95,fDl,فضل,2,لا يستوي القاعدون من المؤمنين غير أولي الضرر والمجاهدون في سبيل الله بأموالهم وأنفسهم ۚ فضل الله المجاهدين بأموالهم وأنفسهم على القاعدين درجة ۚ وكلا وعد الله الحسنى ۚ وفضل الله المجاهدين على القاعدين أجرا عظيما
4,96,gfr,غفر,2,درجات منه ومغفرة ورحمة ۚ وكان الله غفورا رحيما
4,96,rHm,رحم,2,درجات منه ومغفرة ورحمة ۚ وكان الله غفورا رحيما
4,97,ArD,ارض,2,إن الذين توفاهم الملائكة ظالمي أنفسهم قالوا فيم كنتم ۖ قالوا كنا مستضعفين في الأرض ۚ قالوا ألم تكن أرض الله واسعة فتهاجروا فيها ۚ فأولئك مأواهم جهنم ۖ وساءت مصيرا
4,99,Alh,اله,2,فأولئك عسى الله أن يعفو عنهم ۚ وكان الله عفوا غفورا
4,99,Efw,عفو,2,فأولئك عسى الله أن يعفو عنهم ۚ وكان الله عفوا غفورا
4,100,hjr,هجر,2,۞ ومن يهاجر في سبيل الله يجد في الأرض مراغما كثيرا وسعة ۚ ومن يخرج من بيته مهاجرا إلى الله ورسوله ثم يدركه الموت فقد وقع أجره على الله ۗ وكان الله غفورا رحيما
4,101,kfr,كفر,2,وإذا ضربتم في الأرض فليس عليكم جناح أن تقصروا من الصلاة إن خفتم أن يفتنكم الذين كفروا ۚ إن الكافرين كانوا لكم عدوا مبينا
4,102,qwm,قوم,2,وإذا كنت فيهم فأقمت لهم الصلاة فلتقم طائفة منهم معك وليأخذوا أسلحتهم فإذا سجدوا فليكونوا من ورائكم ولتأت طائفة أخرى لم يصلوا فليصلوا معك وليأخذوا حذرهم وأسلحتهم ۗ ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة ۚ ولا جناح عليكم إن كان بكم أذى من مطر أو كنتم مرضى أن تضعوا أسلحتكم ۖ وخذوا حذركم ۗ إن الله أعد للكافرين عذابا مهينا
4,102,Twf,طوف,2,وإذا كنت فيهم فأقمت لهم الصلاة فلتقم طائفة منهم معك وليأخذوا أسلحتهم فإذا سجدوا فليكونوا من ورائكم ولتأت طائفة أخرى لم يصلوا فليصلوا معك وليأخذوا حذرهم وأسلحتهم ۗ ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة ۚ ولا جناح عليكم إن كان بكم أذى من مطر أو كنتم مرضى أن تضعوا أسلحتكم ۖ وخذوا حذركم ۗ إن الله أعد للكافرين عذابا مهينا
4,102,H*r,حذر,2,وإذا كنت فيهم فأقمت لهم الصلاة فلتقم طائفة منهم معك وليأخذوا أسلحتهم فإذا سجدوا فليكونوا من ورائكم ولتأت طائفة أخرى لم يصلوا فليصلوا معك وليأخذوا حذرهم وأسلحتهم ۗ ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة ۚ ولا جناح عليكم إن كان بكم أذى من مطر أو كنتم مرضى أن تضعوا أسلحتكم ۖ وخذوا حذركم ۗ إن الله أعد للكافرين عذابا مهينا
4,102,kfr,كفر,2,وإذا كنت فيهم فأقمت لهم الصلاة فلتقم طائفة منهم معك وليأخذوا أسلحتهم فإذا سجدوا فليكونوا من ورائكم ولتأت طائفة أخرى لم يصلوا فليصلوا معك وليأخذوا حذرهم وأسلحتهم ۗ ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة ۚ ولا جناح عليكم إن كان بكم أذى من مطر أو كنتم مرضى أن تضعوا أسلحتكم ۖ وخذوا حذركم ۗ إن الله أعد للكافرين عذابا مهينا
4,102,myl,ميل,2,وإذا كنت فيهم فأقمت لهم الصلاة فلتقم طائفة منهم معك وليأخذوا أسلحتهم فإذا سجدوا فليكونوا من ورائكم ولتأت طائفة أخرى لم يصلوا فليصلوا معك وليأخذوا حذرهم وأسلحتهم ۗ ود الذين كفروا لو تغفلون عن أسلحتكم وأمتعتكم فيميلون عليكم ميلة واحدة ۚ ولا جناح عليكم إن كان بكم أذى من مطر أو كنتم مرضى أن تضعوا أسلحتكم ۖ وخذوا حذركم ۗ إن الله أعد للكافرين عذابا مهينا
4,103,qwm,قوم,2,فإذا قضيتم الصلاة فاذكروا الله قياما وقعودا وعلى جنوبكم ۚ فإذا اطمأننتم فأقيموا الصلاة ۚ إن الصلاة كانت على المؤمنين كتابا موقوتا
4,104,kwn,كون,2,ولا تهنوا في ابتغاء القوم ۖ إن تكونوا تألمون فإنهم يألمون كما تألمون ۖ وترجون من الله ما لا يرجون ۗ وكان الله عليما حكيما
4,104,rjw,رجو,2,ولا تهنوا في ابتغاء القوم ۖ إن تكونوا تألمون فإنهم يألمون كما تألمون ۖ وترجون من الله ما لا يرجون ۗ وكان الله عليما حكيما
4,104,Alh,اله,2,ولا تهنوا في ابتغاء القوم ۖ إن تكونوا تألمون فإنهم يألمون كما تألمون ۖ وترجون من الله ما لا يرجون ۗ وكان الله عليما حكيما
4,106,gfr,غفر,2,واستغفر الله ۖ إن الله كان غفورا رحيما
4,106,Alh,اله,2,واستغفر الله ۖ إن الله كان غفورا رحيما
4,107,xwn,خون,2,ولا تجادل عن الذين يختانون أنفسهم ۚ إن الله لا يحب من كان خوانا أثيما
4,108,xfy,خفي,2,يستخفون من الناس ولا يستخفون من الله وهو معهم إذ يبيتون ما لا يرضى من القول ۚ وكان الله بما يعملون محيطا
4,108,Alh,اله,2,يستخفون من الناس ولا يستخفون من الله وهو معهم إذ يبيتون ما لا يرضى من القول ۚ وكان الله بما يعملون محيطا
4,109,jdl,جدل,2,ها أنتم هؤلاء جادلتم عنهم في الحياة الدنيا فمن يجادل الله عنهم يوم القيامة أم من يكون عليهم وكيلا
4,110,gfr,غفر,2,ومن يعمل سوءا أو يظلم نفسه ثم يستغفر الله يجد الله غفورا رحيما
4,110,Alh,اله,2,ومن يعمل سوءا أو يظلم نفسه ثم يستغفر الله يجد الله غفورا رحيما
4,111,ksb,كسب,2,ومن يكسب إثما فإنما يكسبه على نفسه ۚ وكان الله عليما حكيما
4,112,Avm,اثم,2,ومن يكسب خطيئة أو إثما ثم يرم به بريئا فقد احتمل بهتانا وإثما مبينا
4,113,fDl,فضل,2,ولولا فضل الله عليك ورحمته لهمت طائفة منهم أن يضلوك وما يضلون إلا أنفسهم ۖ وما يضرونك من شيء ۚ وأنزل الله عليك الكتاب والحكمة وعلمك ما لم تكن تعلم ۚ وكان فضل الله عليك عظيما
4,113,Dll,ضلل,2,ولولا فضل الله عليك ورحمته لهمت طائفة منهم أن يضلوك وما يضلون إلا أنفسهم ۖ وما يضرونك من شيء ۚ وأنزل الله عليك الكتاب والحكمة وعلمك ما لم تكن تعلم ۚ وكان فضل الله عليك عظيما
4,113,Elm,علم,2,ولولا فضل الله عليك ورحمته لهمت طائفة منهم أن يضلوك وما يضلون إلا أنفسهم ۖ وما يضرونك من شيء ۚ وأنزل الله عليك الكتاب والحكمة وعلمك ما لم تكن تعلم ۚ وكان فضل الله عليك عظيما
