rank,buckwalter,arabic,count,root_buck,root_arabic
2899,Huk~aAm,حُكَّام,1,Hkm,حكم
2900,>ahil~ap,أَهِلَّة,1,hll,هلل
2901,t~aholukap,تَّهْلُكَة,1,hlk,هلك
2902,taHoliqu,تَحْلِقُ,1,Hlq,حلق
2903,HaADiriY,حَاضِرِى,1,HDr,حضر
2904,tazaw~adu,تَزَوَّدُ,1,zwd,زود
2905,z~aAd,زَّاد,1,zwd,زود
2906,Earafa`t,عَرَفَٰت,1,,
2907,ma$oEar,مَشْعَر,1,$Er,شعر
2908,taEaj~ala,تَعَجَّلَ,1,Ejl,عجل
2909,>alad~,أَلَدّ,1,ldd,لدد
2910,s~ilom,سِّلْم,1,slm,سلم
2911,tuxaAliTu,تُخَالِطُ,1,xlT,خلط
2912,>aEonata,أَعْنَتَ,1,Ent,عنت
2913,yaTohuro,يَطْهُرْ,1,Thr,طهر
2914,mutaTah~iriyn,مُتَطَهِّرِين,1,Thr,طهر
2915,EuroDap,عُرْضَة,1,ErD,عرض
2916,yu&olu,يُؤْلُ,1,Alw,الو
2917,tarab~uS,تَرَبُّص,1,rbS,ربص
2918,quruw^',قُرُو^ء,1,qrA,قرا
2919,<imosaAk,إِمْسَاك,1,msk,مسك
2920,tasoriyH,تَسْرِيح,1,srH,سرح
2921,yataraAjaEa,يَتَرَاجَعَ,1,rjE,رجع
2922,wa`lida`t,وَٰلِدَٰت,1,wld,ولد
2923,yuroDiEo,يُرْضِعْ,1,rDE,رضع
2924,kaAmilayon,كَامِلَيْن,1,kml,كمل
2925,ta$aAwur,تَشَاوُر,1,$wr,شور
2926,tasotaroDiEu,تَسْتَرْضِعُ,1,rDE,رضع
2927,Ear~aDo,عَرَّضْ,1,ErD,عرض
2928,xiTobap,خِطْبَة,1,xTb,خطب
2929,muqotir,مُقْتِر,1,qtr,قتر
2930,wusoTaY`,وُسْطَىٰ,1,wsT,وسط
2931,rukobaAn,رُكْبَان,1,rkb,ركب
2932,{gotarafa,ٱغْتَرَفَ,1,grf,غرف
2933,qaliylap,قَلِيلَة,1,qll,قلل
2934,xul~ap,خُلَّة,1,xll,خلل
2935,sinap,سِنَة,1,wsn,وسن
2936,ya_#uwdu,يَـ#ُودُ,1,Awd,اود
2937,{nfiSaAm,ٱنفِصَام,1,fSm,فصم
2938,yatasan~aho,يَتَسَنَّهْ,1,snh,سنه
2939,nun$izu,نُنشِزُ,1,n$z,نشز
2940,Suro,صُرْ,1,Swr,صور
2941,SafowaAn,صَفْوَان,1,Sfw,صفو
2942,Salod,صَلْد,1,Sld,صلد
2943,Tal~,طَلّ,1,Tll,طلل
2944,<iEoSaAr,إِعْصَار,1,ESr,عصر
2945,{Hotaraqato,ٱحْتَرَقَتْ,1,Hrq,حرق
2946,tugomiDu,تُغْمِضُ,1,gmD,غمض
2947,faqor,فَقْر,1,fqr,فقر
2948,t~aEaf~uf,تَّعَفُّف,1,Eff,عفف
2949,<iloHaAf,إِلْحَاف,1,lHf,لحف
2950,yataxab~aTu,يَتَخَبَّطُ,1,xbT,خبط
2951,naZirap,نَظِرَة,1,nZr,نظر
2952,mayosarap,مَيْسَرَة,1,ysr,يسر
2953,tadaAyan,تَدَايَن,1,dyn,دين
2954,tudiyru,تُدِيرُ,1,dwr,دور
2955,tabaAyaEo,تَبَايَعْ,1,byE,بيع
2956,riha`n,رِهَٰن,1,rhn,رهن
2957,m~aqobuwDap,مَّقْبُوضَة,1,qbD,قبض
2958,{&otumina,ٱؤْتُمِنَ,1,Amn,امن
2959,guforaAn,غُفْرَان,1,gfr,غفر
2960,m~uHokama`t,مُّحْكَمَٰت,1,Hkm,حكم
2961,zayog,زَيْغ,1,zyg,زيغ
2962,kaAfirap,كَافِرَة,1,kfr,كفر
2963,muqanTarap,مُقَنطَرَة,1,qnTr,قنطر
2964,munfiqiyn,مُنفِقِين,1,nfq,نفق
2965,musotagofiriyn,مُسْتَغْفِرِين,1,gfr,غفر
2966,tuEiz~u,تُعِزُّ,1,Ezz,عزز
2967,tu*il~u,تُذِلُّ,1,*ll,ذلل
2968,tuqaY`p,تُقَىٰة,1,wqy,وقي
2969,muHar~ar,مُحَرَّر,1,Hrr,حرر
2970,>uEiy*u,أُعِيذُ,1,Ew*,عوذ
2971,qabuwl,قَبُول,1,qbl,قبل
2972,kaf~ala,كَفَّلَ,1,kfl,كفل
2973,HaSuwr,حَصُور,1,HSr,حصر
2974,ramoz,رَمْز,1,rmz,رمز
2975,tad~axiru,تَدَّخِرُ,1,*xr,ذخر
2976,mutawaf~iy,مُتَوَفِّي,1,wfy,وفي
2977,raAfiE,رَافِع,1,rfE,رفع
2978,muTah~ir,مُطَهِّر,1,Thr,طهر
2979,nabotahilo,نَبْتَهِلْ,1,bhl,بهل
2980,diynaAr,دِينَار,1,dnr,دنر
2981,m~ilo',مِّلْء,1,mlA,ملا
2982,bak~ap,بَكَّة,1,,
2983,Hij~,حِجّ,1,Hjj,حجج
2984,Huforap,حُفْرَة,1,Hfr,حفر
2985,Sir~,صِرّ,1,Srr,صرر
2986,ya>olu,يَأْلُ,1,Alw,الو
2987,>anaAmil,أَنَامِل,1,nml,نمل
2988,bador,بَدْر,1,,
2989,fawor,فَوْر,1,fwr,فور
2990,musaw~imiyn,مُسَوِّمِين,1,swm,سوم
2991,xaA^}ibiyn,خَا^ئِبِين,1,xyb,خيب
2992,m~uDa`Eafap,مُّضَٰعَفَة,1,DEf,ضعف
2993,EaAfiyn,عَافِين,1,Efw,عفو
2994,nudaAwilu,نُدَاوِلُ,1,dwl,دول
2995,<iyn,إِين,1,,
2996,m~u&aj~al,مُّؤَجَّل,1,Ajl,اجل
2997,rib~iy~uwn,رِبِّيُّون,1,rbb,ربب
2998,taHus~u,تَحُسُّ,1,Hss,حسس
2999,tuSoEidu,تُصْعِدُ,1,SEd,صعد
3000,>aham~ato,أَهَمَّتْ,1,hmm,همم
3001,ja`hiliy~ap,جَٰهِلِيَّة,1,jhl,جهل
3002,{sotazal~a,ٱسْتَزَلَّ,1,zll,زلل
3003,guz~FY,غُزًّى,1,gzw,غزو
3004,faZ~,فَظّ,1,fZZ,فظظ
3005,$aAwiro,شَاوِرْ,1,$wr,شور
3006,yaxo*ulo,يَخْذُلْ,1,x*l,خذل
3007,saxaT,سَخَط,1,sxT,سخط
3008,yuToliEa,يُطْلِعَ,1,TlE,طلع
3009,yuTaw~aqu,يُطَوَّقُ,1,Twq,طوق
3010,zuHoziHa,زُحْزِحَ,1,zHzH,زحزح
3011,yuHomadu,يُحْمَدُ,1,Hmd,حمد
3012,munaAdiy,مُنَادِي,1,ndw,ندو
3013,SaAbiru,صَابِرُ,1,Sbr,صبر
3014,raAbiTu,رَابِطُ,1,rbT,ربط
3015,Huwb,حُوب,1,Hwb,حوب
3016,taEuwlu,تَعُولُ,1,Ewl,عول
3017,Saduqa`t,صَدُقَٰت,1,Sdq,صدق
3018,niHolap,نِحْلَة,1,nHl,نحل
3019,m~ariy^_#,مَّرِي^ـ#,1,mrA,مرا
3020,bidaAr,بِدَار,1,bdr,بدر
3021,qal~a,قَلَّ,1,qll,قلل
3022,DiEa`f,ضِعَٰف,1,DEf,ضعف
3023,yuwSiy,يُوصِي,1,wSy,وصي
3024,v~umun,ثُّمُن,1,vmn,ثمن
3025,muDaA^r~,مُضَا^رّ,1,Drr,ضرر
3026,EaA$iru,عَاشِرُ,1,E$r,عشر
3027,{sotibodaAl,ٱسْتِبْدَال,1,bdl,بدل
3028,>afoDaY`,أَفْضَىٰ,1,fDw,فضو
3029,raba`^}ib,رَبَٰ^ئِب,1,rbb,ربب
3030,Hujuwr,حُجُور,1,Hjr,حجر
3031,Hala`^}il,حَلَٰ^ئِل,1,Hll,حلل
3032,musa`fiHa`t,مُسَٰفِحَٰت,1,sfH,سفح
3033,Eanat,عَنَت,1,Ent,عنت
3034,Eaqadato,عَقَدَتْ,1,Eqd,عقد
3035,yuwaf~iqi,يُوَفِّقِ,1,wfq,وفق
3036,tusaw~aY`,تُسَوَّىٰ,1,swy,سوي
3037,EaAbiriY,عَابِرِى,1,Ebr,عبر
3038,tagotasilu,تَغْتَسِلُ,1,gsl,غسل
3039,musomaE,مُسْمَع,1,smE,سمع
3040,lay~,لَيّ,1,lwy,لوي
3041,TaEon,طَعْن,1,TEn,طعن
3042,jibot,جِبْت,1,jbt,جبت
3043,naDijato,نَضِجَتْ,1,nDj,نضج
3044,yataHaAkamu,يَتَحَاكَمُ,1,Hkm,حكم
3045,Suduwd,صُدُود,1,Sdd,صدد
3046,baliyg,بَلِيغ,1,blg,بلغ
3047,$ajara,شَجَرَ,1,$jr,شجر
3048,rafiyq,رَفِيق,1,rfq,رفق
3049,vubaAt,ثُبَات,1,vby,ثبي
3050,yubaT~i}a,يُبَطِّئَ,1,bTA,بطا
3051,m~u$ay~adap,مُّشَيَّدَة,1,$yd,شيد
3052,>a*aAEu,أَذَاعُ,1,*yE,ذيع
3053,yasotan[biTu,يَسْتَن[بِطُ,1,nbT,نبط
3054,tankiyl,تَنكِيل,1,nkl,نكل
3055,m~uqiyt,مُّقِيت,1,qwt,قوت
3056,D~arar,ضَّرَر,1,Drr,ضرر
3057,Hiylap,حِيلَة,1,Hwl,حول
3058,mura`gam,مُرَٰغَم,1,rgm,رغم
3059,taqoSuru,تَقْصُرُ,1,qSr,قصر
3060,tagofulu,تَغْفُلُ,1,gfl,غفل
3061,m~ayolap,مَّيْلَة,1,myl,ميل
3062,m~awoquwt,مَّوْقُوت,1,wqt,وقت
3063,yubat~iku,يُبَتِّكُ,1,btk,بتك
3064,muEal~aqap,مُعَلَّقَة,1,Elq,علق
3065,xa`diE,خَٰدِع,1,xdE,خدع
3066,m~u*abo*abiyn,مُّذَبْذَبِين,1,*b*b,ذبذب
3067,d~arok,دَّرْك,1,drk,درك
3068,$ub~iha,شُبِّهَ,1,$bh,شبه
3069,mu&otuwn,مُؤْتُون,1,Aty,اتي
3070,takoliym,تَكْلِيم,1,klm,كلم
3071,{moru&NA,ٱمْرُؤٌا,1,mrA,مرا
3072,Euquwd,عُقُود,1,Eqd,عقد
3073,muHil~iY,مُحِلِّى,1,Hll,حلل
3074,A^m~iyn,ا^مِّين,1,Amm,امم
3075,{SoTaAdu,ٱصْطَادُ,1,Syd,صيد
3076,munoxaniqap,مُنْخَنِقَة,1,xnq,خنق
3077,mawoquw*ap,مَوْقُوذَة,1,wq*,وقذ
3078,mutarad~iyap,مُتَرَدِّيَة,1,rdy,ردي
3079,n~aTiyHap,نَّطِيحَة,1,nTH,نطح
3080,s~abuE,سَّبُع,1,sbE,سبع
3081,*ak~ayo,ذَكَّيْ,1,*kw,ذكو
3082,tasotaqosimu,تَسْتَقْسِمُ,1,qsm,قسم
3083,mutajaAnif,مُتَجَانِف,1,jnf,جنف
3084,jawaAriH,جَوَارِح,1,jrH,جرح
3085,mukal~ibiyn,مُكَلِّبِين,1,klb,كلب
3086,{gosilu,ٱغْسِلُ,1,gsl,غسل
3087,maraAfiq,مَرَافِق,1,rfq,رفق
3088,kaEobayon,كَعْبَيْن,1,kEb,كعب
3089,waAvaqa,وَاثَقَ,1,wvq,وثق
3090,naqiyb,نَقِيب,1,nqb,نقب
3091,>aHib~a`^&,أَحِبَّٰ^ؤ,1,Hbb,حبب
3092,fatorap,فَتْرَة,1,ftr,فتر
3093,muqad~asap,مُقَدَّسَة,1,qds,قدس
3094,muHar~amap,مُحَرَّمَة,1,Hrm,حرم
3095,yatiyhu,يَتِيهُ,1,tyh,تيه
3096,Taw~aEato,طَوَّعَتْ,1,TwE,طوع
3097,yaboHavu,يَبْحَثُ,1,bHv,بحث
3098,Eajazo,عَجَزْ,1,Ejz,عجز
3099,>ajol,أَجْل,1,Ajl,اجل
3100,yunfa,يُنفَ,1,nfy,نفي
3101,s~aAriqap,سَّارِقَة,1,srq,سرق
3102,>ak~a`luwn,أَكَّٰلُون,1,Akl,اكل
3103,{sotuHofiZu,ٱسْتُحْفِظُ,1,HfZ,حفظ
3104,juruwH,جُرُوح,1,jrH,جرح
3105,$iroEap,شِرْعَة,1,$rE,شرع
3106,minohaAj,مِنْهَاج,1,nhj,نهج
3107,lawomap,لَوْمَة,1,lwm,لوم
3108,laA^}im,لَا^ئِم,1,lwm,لوم
3109,mabosuwTataAn,مَبْسُوطَتَان,1,bsT,بسط
3110,m~uqotaSidap,مُّقْتَصِدَة,1,qSd,قصد
3111,Sid~iyqap,صِدِّيقَة,1,Sdq,صدق
3112,yatanaAha,يَتَنَاهَ,1,nhy,نهي
3113,qis~iysiyn,قِسِّيسِين,1,qss,قسس
3114,Eaq~ad,عَقَّد,1,Eqd,عقد
3115,yuwqiEa,يُوقِعَ,1,wqE,وقع
3116,m~untahuwn,مُّنتَهُون,1,nhy,نهي
3117,rimaAH,رِمَاح,1,rmH,رمح
3118,baHiyrap,بَحِيرَة,1,bHr,بحر
3119,saA^}ibap,سَا^ئِبَة,1,syb,سيب
3120,waSiylap,وَصِيلَة,1,wSl,وصل
3121,HaAm,حَام,1,Hmy,حمي
3122,Euvira,عُثِرَ,1,Evr,عثر
3123,>awolaya`n,أَوْلَيَٰن,1,wly,ولي
3124,Eiyd,عِيد,1,Ewd,عود
3125,munaz~il,مُنَزِّل,1,nzl,نزل
3126,Hasorat,حَسْرَت,1,Hsr,حسر
3127,nafaq,نَفَق,1,nfq,نفق
3128,yaTiyru,يَطِيرُ,1,Tyr,طير
3129,taDar~aEu,تَضَرَّعُ,1,DrE,ضرع
3130,tasotabiyna,تَسْتَبِينَ,1,byn,بين
3131,fa`Siliyn,فَٰصِلِين,1,fSl,فصل
3132,waraqap,وَرَقَة,1,wrq,ورق
3133,raTob,رَطْب,1,rTb,رطب
3134,yaAbis,يَابِس,1,ybs,يبس
3135,jaraHo,جَرَحْ,1,jrH,جرح
3136,{sotahowato,ٱسْتَهْوَتْ,1,hwy,هوي
3137,HayoraAn,حَيْرَان,1,Hyr,حير
3138,A^zar,ا^زَر,1,,
3139,jan~a,جَنَّ,1,jnn,جنن
3140,'aAfiliyn,ءَافِلِين,1,Afl,افل
3141,baAzig,بَازِغ,1,bzg,بزغ
3142,baAzigap,بَازِغَة,1,bzg,بزغ
3143,{qotadiho,ٱقْتَدِهْ,1,qdw,قدو
3144,gamara`t,غَمَرَٰت,1,gmr,غمر
3145,n~awaY`,نَّوَىٰ,1,nwy,نوي
3146,<iSobaAH,إِصْبَاح,1,SbH,صبح
3147,xaDir,خَضِر,1,xDr,خضر
3148,m~utaraAkib,مُّتَرَاكِب,1,rkb,ركب
3149,qinowaAn,قِنْوَان,1,qnw,قنو
3150,mu$otabih,مُشْتَبِه,1,$bh,شبه
3151,yanoE,يَنْع,1,ynE,ينع
3152,m~uqotarifuwn,مُّقْتَرِفُون,1,qrf,قرف
3153,mufaS~al,مُفَصَّل,1,fSl,فصل
3154,munaz~al,مُنَزَّل,1,nzl,نزل
3155,SagaAr,صَغَار,1,Sgr,صغر
3156,yaS~aE~adu,يَصَّعَّدُ,1,SEd,صعد
3157,waSof,وَصْف,1,wSf,وصف
3158,safah,سَفَه,1,sfh,سفه
3159,HaSaAd,حَصَاد,1,HSd,حصد
3160,Hamuwlap,حَمُولَة,1,Hml,حمل
3161,faro$,فَرْش,1,fr$,فرش
3162,D~a>on,ضَّأْن,1,DAn,ضان
3163,maEoz,مَعْز,1,mEz,معز
3164,TaAEim,طَاعِم,1,TEm,طعم
3165,m~asofuwH,مَّسْفُوح,1,sfH,سفح
3166,Zufur,ظُفُر,1,Zfr,ظفر
3167,$uHuwm,شُحُوم,1,$Hm,شحم
3168,HawaAyaA^,حَوَايَا^,1,Hwy,حوي
3169,tamaAm,تَمَام,1,tmm,تمم
3170,diraAsat,دِرَاسَت,1,drs,درس
3171,qiyam,قِيَم,1,qwm,قوم
3172,qaA^}iluwn,قَا^ئِلُون,1,qyl,قيل
3173,ma*o'uwm,مَذْءُوم,1,*Am,ذام
3174,qaAsama,قَاسَمَ,1,qsm,قسم
3175,riy$,رِيش,1,ry$,ريش
3176,tufat~aHu,تُفَتَّحُ,1,ftH,فتح
3177,jamal,جَمَل,1,jml,جمل
3178,sam~,سَمّ,1,smm,سمم
3179,xiyaAT,خِيَاط,1,xyT,خيط
3180,yaTolubu,يَطْلُبُ,1,Tlb,طلب
3181,Haviyv,حَثِيث,1,Hvv,حثث
3182,>aqal~ato,أَقَلَّتْ,1,qll,قلل
3183,xabuva,خَبُثَ,1,xbv,خبث
3184,nakid,نَكِد,1,nkd,نكد
3185,suhuwl,سُهُول,1,shl,سهل
3186,tuwEidu,تُوعِدُ,1,wEd,وعد
3187,kav~ara,كَثَّرَ,1,kvr,كثر
3188,fa`tiHiyn,فَٰتِحِين,1,ftH,فتح
3189,Haqiyq,حَقِيق,1,Hqq,حقق
3190,{sotarohabu,ٱسْتَرْهَبُ,1,rhb,رهب
3191,baTala,بَطَلَ,1,bTl,بطل
3192,mahomaA,مَهْمَا,1,,
3193,qum~al,قُمَّل,1,qml,قمل
3194,D~afaAdiE,ضَّفَادِع,1,DfdE,ضفدع
3195,m~ufaS~ala`t,مُّفَصَّلَٰت,1,fSl,فصل
3196,yaEokufu,يَعْكُفُ,1,Ekf,عكف
3197,mutab~ar,مُتَبَّر,1,tbr,تبر
3198,{sotaqar~a,ٱسْتَقَرَّ,1,qrr,قرر
3199,SaEiq,صَعِق,1,SEq,صعق
3200,>afaAqa,أَفَاقَ,1,fwq,فوق
3201,Huliy~,حُلِيّ,1,Hly,حلي
3202,yajur~u,يَجُرُّ,1,jrr,جرر
3203,tu$omito,تُشْمِتْ,1,$mt,شمت
3204,sakata,سَكَتَ,1,skt,سكت
3205,nusoxat,نُسْخَت,1,nsx,نسخ
3206,makotuwb,مَكْتُوب,1,ktb,كتب
3207,{n[bajasato,ٱن[بَجَسَتْ,1,bjs,بجس
3208,$ur~aE,شُرَّع,1,$rE,شرع
3209,yasobitu,يَسْبِتُ,1,sbt,سبت
3210,ba_#iys,بَـ#ِيس,1,bAs,باس
3211,yumas~iku,يُمَسِّكُ,1,msk,مسك
3212,nataqo,نَتَقْ,1,ntq,نتق
3213,muhotadiY,مُهْتَدِى,1,hdy,هدي
3214,taga$~aY`,تَغَشَّىٰ,1,g$w,غشو
3215,>avoqalat,أَثْقَلَت,1,vql,ثقل
3216,Sa`mituwn,صَٰمِتُون,1,Smt,صمت
3217,yuqoSiru,يُقْصِرُ,1,qSr,قصر
3218,$~awokap,شَّوْكَة,1,$wk,شوك
3219,mumid~,مُمِدّ,1,mdd,مدد
3220,murodifiyn,مُرْدِفِين,1,rdf,ردف
3221,zaHof,زَحْف,1,zHf,زحف
3222,mutaHar~if,مُتَحَرِّف,1,Hrf,حرف
3223,mutaHay~iz,مُتَحَيِّز,1,Hwz,حوز
3224,muwhin,مُوهِن,1,whn,وهن
3225,fi}at,فِئَت,1,fAy,فاي
3226,xaA^S~ap,خَا^صَّة,1,xSS,خصص
3227,mukaA^',مُكَا^ء,1,mkw,مكو
3228,taSodiyap,تَصْدِيَة,1,Sdy,صدي
3229,yarokuma,يَرْكُمَ,1,rkm,ركم
3230,xumus,خُمُس,1,xms,خمس
3231,quSowaY`,قُصْوَىٰ,1,qSw,قصو
3232,r~akob,رَّكْب,1,rkb,ركب
3233,tawaAEad,تَوَاعَد,1,wEd,وعد
3234,yuqal~ilu,يُقَلِّلُ,1,qll,قلل
3235,{vobutu,ٱثْبُتُ,1,vbt,ثبت
3236,baTar,بَطَر,1,bTr,بطر
3237,mugay~ir,مُغَيِّر,1,gyr,غير
3238,$ar~ido,شَرِّدْ,1,$rd,شرد
3239,r~ibaAT,رِّبَاط,1,rbT,ربط
3240,turohibu,تُرْهِبُ,1,rhb,رهب
3241,Ei$oruwn,عِشْرُون,1,E$r,عشر
3242,SaAbirap,صَابِرَة,1,Sbr,صبر
3243,>amokana,أَمْكَنَ,1,mkn,مكن
3244,siyHu,سِيحُ,1,syH,سيح
3245,muxoziY,مُخْزِى,1,xzy,خزي
3246,>a*a`n,أَذَٰن,1,A*n,اذن
3247,mud~at,مُدَّت,1,mdd,مدد
3248,maroSad,مَرْصَد,1,rSd,رصد
3249,xal~u,خَلُّ,1,xlw,خلو
3250,{sotajaAra,ٱسْتَجَارَ,1,jwr,جور
3251,ma>oman,مَأْمَن,1,Amn,امن
3252,TaEanu,طَعَنُ,1,TEn,طعن
3253,waliyjap,وَلِيجَة,1,wlj,ولج
3254,HaA^j~,حَا^جّ,1,Hjj,حجج
3255,EimaArap,عِمَارَة,1,Emr,عمر
3256,kasaAd,كَسَاد,1,ksd,كسد
3257,mawaATin,مَوَاطِن,1,wTn,وطن
3258,Hunayon,حُنَيْن,1,,
3259,najas,نَجَس,1,njs,نجس
3260,Eayolap,عَيْلَة,1,Eyl,عيل
3261,yadiynu,يَدِينُ,1,dyn,دين
3262,jizoyap,جِزْيَة,1,jzy,جزي
3263,Euzayor,عُزَيْر,1,,
3264,yuDa`hi_#u,يُضَٰهِـ#ُ,1,DhA,ضها
3265,yuHomaY`,يُحْمَىٰ,1,Hmy,حمي
3266,tukowaY`,تُكْوَىٰ,1,kwy,كوي
3267,jibaAh,جِبَاه,1,jbh,جبه
3268,n~asiY^',نَّسِى^ء,1,nsA,نسا
3269,yuwaATi_#u,يُوَاطِـ#ُ,1,wTA,وطا
3270,{v~aAqalo,ٱثَّاقَلْ,1,vql,ثقل
3271,gaAr,غَار,1,gwr,غور
3272,s~ufolaY`,سُّفْلَىٰ,1,sfl,سفل
3273,qaASid,قَاصِد,1,qSd,قصد
3274,$~uq~ap,شُّقَّة,1,$qq,شقق
3275,yatarad~adu,يَتَرَدَّدُ,1,rdd,ردد
3276,Eud~ap,عُدَّة,1,Edd,عدد
3277,{nbiEaAv,ٱنبِعَاث,1,bEv,بعث
3278,vab~aTa,ثَبَّطَ,1,vbT,ثبط
3279,>awoDaEu,أَوْضَعُ,1,wDE,وضع
3280,Husonayayon,حُسْنَيَيْن,1,Hsn,حسن
3281,nafaqa`t,نَفَقَٰت,1,nfq,نفق
3282,maga`ra`t,مَغَٰرَٰت,1,gwr,غور
3283,mud~axal,مُدَّخَل,1,dxl,دخل
3284,yajomaHu,يَجْمَحُ,1,jmH,جمح
3285,mu&al~afap,مُؤَلَّفَة,1,Alf,الف
3286,ga`rimiyn,غَٰرِمِين,1,grm,غرم
3287,>aEoqaba,أَعْقَبَ,1,Eqb,عقب
3288,muT~aw~iEiyn,مُطَّوِّعِين,1,TwE,طوع
3289,juhod,جُهْد,1,jhd,جهد
3290,xa`lifiyn,خَٰلِفِين,1,xlf,خلف
3291,muEa*~iruwn,مُعَذِّرُون,1,E*r,عذر
3292,>ajodar,أَجْدَر,1,jdr,جدر
3293,d~awaA^}ir,دَّوَا^ئِر,1,dwr,دور
3294,quruba`t,قُرُبَٰت,1,qrb,قرب
3295,qurobap,قُرْبَة,1,qrb,قرب
3296,maradu,مَرَدُ,1,mrd,مرد
3297,xalaTu,خَلَطُ,1,xlT,خلط
3298,murojawon,مُرْجَوْن,1,rjw,رجو
3299,taforiyq,تَفْرِيق,1,frq,فرق
3300,<iroSaAd,إِرْصَاد,1,rSd,رصد
3301,muT~ah~iriyn,مُطَّهِّرِين,1,Thr,طهر
3302,juruf,جُرُف,1,jrf,جرف
3303,haAr,هَار,1,hwr,هور
3304,{nohaAra,ٱنْهَارَ,1,hwr,هور
3305,riybap,رِيبَة,1,ryb,ريب
3306,t~a`^}ibuwn,تَّٰ^ئِبُون,1,twb,توب
3307,Ha`miduwn,حَٰمِدُون,1,Hmd,حمد
3308,s~a`^}iHuwn,سَّٰ^ئِحُون,1,syH,سيح
3309,'aAmiruwn,ءَامِرُون,1,Amr,امر
3310,n~aAhuwn,نَّاهُون,1,nhy,نهي
3311,{sotigofaAr,ٱسْتِغْفَار,1,gfr,غفر
3312,m~awoEidap,مَّوْعِدَة,1,wEd,وعد
3313,xul~ifu,خُلِّفُ,1,xlf,خلف
3314,yataxal~afu,يَتَخَلَّفُ,1,xlf,خلف
3315,Zama>,ظَمَأ,1,ZmA,ظما
3316,mawoTi},مَوْطِئ,1,wTA,وطا
3317,n~ayol,نَّيْل,1,nyl,نيل
3318,waAdiy,وَادِي,1,wdy,ودي
3319,firoqap,فِرْقَة,1,frq,فرق
3320,yatafaq~ahu,يَتَفَقَّهُ,1,fqh,فقه
3321,yalu,يَلُ,1,wly,ولي
3322,giloZap,غِلْظَة,1,glZ,غلظ
3323,{nSarafu,ٱنصَرَفُ,1,Srf,صرف
3324,HariyS,حَرِيص,1,HrS,حرص
3325,{sotiEojaAl,ٱسْتِعْجَال,1,Ejl,عجل
3326,{z~ay~anato,ٱزَّيَّنَتْ,1,zyn,زين
3327,qatar,قَتَر,1,qtr,قتر
3328,zay~alo,زَيَّلْ,1,zyl,زيل
3329,yasotan[bi_#u,يَسْتَن[بِـ#ُ,1,nbA,نبا
3330,<iY,إِى,1,,
3331,ta*okiyr,تَذْكِير,1,*kr,ذكر
3332,gum~ap,غُمَّة,1,gmm,غمم
3333,talofita,تَلْفِتَ,1,lft,لفت
3334,EaAl,عَال,1,Elw,علو
3335,garaq,غَرَق,1,grq,غرق
3336,badan,بَدَن,1,bdn,بدن
3337,mubaw~a>,مُبَوَّأ,1,bwA,بوا
3338,yavonu,يَثْنُ,1,vny,ثني
3339,maSoruwf,مَصْرُوف,1,Srf,صرف
3340,naEomaA^',نَعْمَا^ء,1,nEm,نعم
3341,DaA^}iq,ضَا^ئِق,1,Dyq,ضيق
3342,mufotaraya`t,مُفْتَرَيَٰت,1,fry,فري
3343,<il~am,إِلَّم,1,,
3344,baAdiY,بَادِى,1,bdw,بدو
3345,Eum~iyato,عُمِّيَتْ,1,Emy,عمي
3346,tazodariY^,تَزْدَرِى^,1,zry,زري
3347,nuSoH,نُصْح,1,nSH,نصح
3348,<ijoraAm,إِجْرَام,1,jrm,جرم
3349,majorY`,مَجْرىٰ,1,jry,جري
3350,maEozil,مَعْزِل,1,Ezl,عزل
3351,{bolaEi,ٱبْلَعِ,1,blE,بلع
3352,>aqoliEi,أَقْلِعِ,1,qlE,قلع
3353,juwdiY~,جُودِىّ,1,,
3354,{EotaraY`,ٱعْتَرَىٰ,1,Erw,عرو
3355,{sotaEomara,ٱسْتَعْمَرَ,1,Emr,عمر
3356,marojuw~,مَرْجُوّ,1,rjw,رجو
3357,taxosiyr,تَخْسِير,1,xsr,خسر
3358,mako*uwb,مَكْذُوب,1,k*b,كذب
3359,Haniy*,حَنِيذ,1,Hn*,حنذ
3360,nakira,نَكِرَ,1,nkr,نكر
3361,r~awoE,رَّوْع,1,rwE,روع
3362,EaSiyb,عَصِيب,1,ESb,عصب
3363,muSiyb,مُصِيب,1,Swb,صوب
3364,Zihoriy~,ظِهْرِيّ,1,Zhr,ظهر
3365,>aworada,أَوْرَدَ,1,wrd,ورد
3366,maworuwd,مَوْرُود,1,wrd,ورد
3367,r~ifod,رِّفْد,1,rfd,رفد
3368,marofuwd,مَرْفُود,1,rfd,رفد
3369,tatobiyb,تَتْبِيب,1,tbb,تبب
3370,m~aEoduwd,مَّعْدُود,1,Edd,عدد
3371,saEiyd,سَعِيد,1,sEd,سعد
3372,suEidu,سُعِدُ,1,sEd,سعد
3373,majo*uw*,مَجْذُوذ,1,j**,جذذ
3374,muwaf~uw,مُوَفُّو,1,wfy,وفي
3375,manquwS,مَنقُوص,1,nqS,نقص
3376,{ToraHu,ٱطْرَحُ,1,TrH,طرح
3377,yarotaEo,يَرْتَعْ,1,rtE,رتع
3378,dalow,دَلْو,1,dlw,دلو
3379,dara`him,دَرَٰهِم,1,drhm,درهم
3380,z~a`hidiyn,زَّٰهِدِين,1,zhd,زهد
3381,gal~aqati,غَلَّقَتِ,1,glq,غلق
