perm_index,abs_tau,signed_tau,adj_matches
5768,0.032759,-0.032759,1
5769,0.094551,0.094551,2
5770,0.007608,-0.007608,0
5771,0.103866,-0.103866,2
5772,0.036485,0.036485,3
5773,0.052632,0.052632,5
5774,0.061015,-0.061015,1
5775,0.086477,0.086477,2
5776,0.000155,0.000155,3
5777,0.036175,0.036175,0
5778,0.041143,-0.041143,3
5779,0.023444,0.023444,4
5780,0.038348,-0.038348,1
5781,0.008229,0.008229,0
5782,0.081199,0.081199,5
5783,0.107592,0.107592,3
5784,0.069399,0.069399,1
5785,0.033690,0.033690,2
5786,0.026549,0.026549,2
5787,0.113181,0.113181,4
5788,0.044558,0.044558,0
5789,0.128707,0.128707,1
5790,0.050458,-0.050458,5
5791,0.086788,-0.086788,1
5792,0.001708,0.001708,1
5793,0.015060,-0.015060,2
5794,0.081820,0.081820,4
5795,0.161621,0.161621,4
5796,0.079957,-0.079957,2
5797,0.055737,-0.055737,7
5798,0.100450,-0.100450,0
5799,0.145474,-0.145474,0
5800,0.019096,-0.019096,3
5801,0.021891,-0.021891,3
5802,0.075920,-0.075920,1
5803,0.080267,0.080267,1
5804,0.046111,-0.046111,3
5805,0.073746,-0.073746,0
5806,0.124360,-0.124360,0
5807,0.076230,0.076230,4
5808,0.018786,0.018786,2
5809,0.017233,-0.017233,1
5810,0.039590,-0.039590,2
5811,0.094551,0.094551,3
5812,0.069089,-0.069089,2
5813,0.053253,0.053253,3
5814,0.021891,0.021891,3
5815,0.024375,0.024375,2
5816,0.043316,-0.043316,1
5817,0.008850,-0.008850,3
5818,0.083683,-0.083683,1
5819,0.020338,-0.020338,0
5820,0.105418,0.105418,1
5821,0.010713,0.010713,2
5822,0.035553,-0.035553,4
5823,0.054495,-0.054495,1
5824,0.064120,-0.064120,3
5825,0.017854,0.017854,1
5826,0.129017,-0.129017,1
5827,0.044248,0.044248,0
5828,0.097345,-0.097345,1
5829,0.073746,0.073746,4
5830,0.156342,0.156342,3
5831,0.043937,-0.043937,0
5832,0.023133,0.023133,1
5833,0.049216,0.049216,2
5834,0.008229,-0.008229,0
5835,0.054805,0.054805,1
5836,0.084304,-0.084304,3
5837,0.151063,0.151063,2
5838,0.135227,0.135227,2
5839,0.039280,0.039280,1
5840,0.008850,-0.008850,0
5841,0.112250,0.112250,1
5842,0.074678,0.074678,1
5843,0.042385,-0.042385,0
5844,0.041764,0.041764,2
5845,0.121565,0.121565,4
5846,0.011644,0.011644,2
5847,0.028101,0.028101,3
5848,0.088030,-0.088030,3
5849,0.038969,0.038969,1
5850,0.055426,0.055426,3
5851,0.090203,0.090203,2
5852,0.102313,0.102313,3
5853,0.077162,-0.077162,2
5854,0.172799,-0.172799,2
5855,0.124049,-0.124049,3
5856,0.079025,-0.079025,4
5857,0.051079,0.051079,4
5858,0.027480,-0.027480,3
5859,0.061947,0.061947,2
5860,0.013507,0.013507,3
5861,0.017854,0.017854,1
5862,0.019407,-0.019407,2
5863,0.097035,0.097035,2
5864,0.092066,-0.092066,3
5865,0.066915,0.066915,1
5866,0.058531,0.058531,3
5867,0.095793,0.095793,3
5868,0.002329,0.002329,4
5869,0.075920,-0.075920,1
5870,0.027791,0.027791,2
5871,0.010713,-0.010713,1
5872,0.000466,0.000466,5
5873,0.035553,-0.035553,3
5874,0.093930,0.093930,2
5875,0.019717,-0.019717,2
5876,0.028101,-0.028101,3
5877,0.037106,-0.037106,5
5878,0.012576,0.012576,1
5879,0.150132,0.150132,0
5880,0.004813,0.004813,2
5881,0.040832,-0.040832,1
5882,0.053563,0.053563,3
5883,0.079336,-0.079336,0
5884,0.134296,-0.134296,3
5885,0.073436,-0.073436,2
5886,0.004813,-0.004813,1
5887,0.049216,-0.049216,2
5888,0.020959,-0.020959,2
5889,0.021580,0.021580,0
5890,0.072504,0.072504,2
5891,0.122807,0.122807,3
5892,0.000776,-0.000776,2
5893,0.012886,0.012886,2
5894,0.006055,0.006055,3
5895,0.067226,0.067226,1
5896,0.041143,-0.041143,0
5897,0.053253,-0.053253,2
5898,0.061636,0.061636,2
5899,0.052011,-0.052011,2
5900,0.001708,0.001708,3
5901,0.026859,-0.026859,5
5902,0.077472,-0.077472,2
5903,0.006676,0.006676,2
5904,0.055426,-0.055426,2
5905,0.017854,0.017854,4
5906,0.005744,0.005744,3
5907,0.047353,-0.047353,5
5908,0.034932,-0.034932,3
5909,0.071883,0.071883,2
5910,0.031517,-0.031517,1
5911,0.026859,0.026859,1
5912,0.032759,0.032759,2
5913,0.033069,-0.033069,1
5914,0.032759,-0.032759,4
5915,0.024375,0.024375,2
5916,0.031827,0.031827,0
5917,0.048595,-0.048595,3
5918,0.087409,-0.087409,0
5919,0.004192,-0.004192,2
5920,0.008539,0.008539,3
5921,0.067226,0.067226,5
5922,0.046111,-0.046111,4
5923,0.092377,-0.092377,1
5924,0.027480,-0.027480,1
5925,0.043627,0.043627,3
5926,0.028412,-0.028412,1
5927,0.162863,0.162863,2
5928,0.015370,0.015370,3
5929,0.019407,-0.019407,3
5930,0.059773,0.059773,1
5931,0.006676,0.006676,1
5932,0.083372,-0.083372,2
5933,0.047042,0.047042,3
5934,0.060084,-0.060084,1
5935,0.011334,0.011334,0
5936,0.065673,0.065673,1
5937,0.123428,-0.123428,3
5938,0.001087,-0.001087,2
5939,0.067536,-0.067536,1
5940,0.092998,-0.092998,0
5941,0.041764,0.041764,1
5942,0.029654,-0.029654,2
5943,0.026859,-0.026859,2
5944,0.002950,-0.002950,4
5945,0.141748,0.141748,1
5946,0.075299,-0.075299,1
5947,0.038038,0.038038,0
5948,0.027791,-0.027791,2
5949,0.164726,-0.164726,0
5950,0.129949,0.129949,0
5951,0.080578,-0.080578,2
5952,0.078404,-0.078404,3
5953,0.117839,-0.117839,3
5954,0.073436,-0.073436,4
5955,0.109766,-0.109766,1
5956,0.011023,-0.011023,1
5957,0.084614,0.084614,0
5958,0.028722,-0.028722,2
5959,0.030585,-0.030585,2
5960,0.040211,-0.040211,3
5961,0.002639,-0.002639,1
5962,0.031827,0.031827,1
5963,0.044869,-0.044869,1
5964,0.055737,-0.055737,2
5965,0.057910,-0.057910,1
5966,0.000466,0.000466,1
5967,0.020649,0.020649,4
5968,0.031517,0.031517,3
5969,0.016302,0.016302,3
5970,0.077472,0.077472,2
5971,0.097656,-0.097656,3
5972,0.037417,-0.037417,0
5973,0.052942,-0.052942,2
5974,0.047042,-0.047042,2
5975,0.021270,0.021270,1
5976,0.120323,-0.120323,3
5977,0.009471,0.009471,0
5978,0.002329,-0.002329,3
5979,0.056668,0.056668,1
5980,0.067847,-0.067847,2
5981,0.002018,0.002018,2
5982,0.075299,-0.075299,1
5983,0.041764,0.041764,1
5984,0.114113,0.114113,1
5985,0.031827,0.031827,3
5986,0.077783,-0.077783,1
5987,0.033380,-0.033380,1
5988,0.054805,0.054805,4
5989,0.061947,-0.061947,3
5990,0.104487,-0.104487,4
5991,0.045490,-0.045490,1
5992,0.156653,-0.156653,1
5993,0.046111,0.046111,5
5994,0.008539,0.008539,1
5995,0.034001,0.034001,2
5996,0.012265,-0.012265,1
5997,0.070331,-0.070331,1
5998,0.084614,0.084614,3
5999,0.062878,0.062878,0
6000,0.051079,-0.051079,1
6001,0.042074,0.042074,0
6002,0.082441,-0.082441,4
6003,0.037417,0.037417,2
6004,0.015991,0.015991,5
6005,0.015370,-0.015370,3
6006,0.010092,-0.010092,0
6007,0.092998,-0.092998,5
6008,0.117218,0.117218,2
6009,0.050147,-0.050147,0
6010,0.003260,0.003260,1
6011,0.038348,0.038348,2
6012,0.032759,-0.032759,2
6013,0.014749,-0.014749,5
6014,0.008229,0.008229,5
6015,0.032138,-0.032138,4
6016,0.118460,-0.118460,2
6017,0.011644,-0.011644,2
6018,0.033380,0.033380,0
6019,0.045800,0.045800,4
6020,0.060394,0.060394,1
6021,0.026549,-0.026549,3
6022,0.023444,-0.023444,2
6023,0.076541,0.076541,1
6024,0.086477,-0.086477,7
6025,0.061015,-0.061015,2
6026,0.019096,-0.019096,4
6027,0.000155,0.000155,1
6028,0.026859,0.026859,1
6029,0.082130,-0.082130,2
6030,0.060394,-0.060394,0
6031,0.106660,-0.106660,1
6032,0.006986,-0.006986,2
6033,0.002329,0.002329,2
6034,0.124670,-0.124670,5
6035,0.066294,0.066294,3
6036,0.042695,0.042695,1
6037,0.010092,0.010092,1
6038,0.000155,0.000155,1
6039,0.029654,0.029654,1
6040,0.024686,0.024686,2
6041,0.072194,-0.072194,3
6042,0.025928,-0.025928,0
6043,0.008229,-0.008229,1
6044,0.006986,0.006986,0
6045,0.035243,-0.035243,3
6046,0.042385,0.042385,0
6047,0.089582,0.089582,0
6048,0.055116,0.055116,3
6049,0.091135,0.091135,2
6050,0.053253,0.053253,1
6051,0.064120,0.064120,0
6052,0.017854,-0.017854,7
6053,0.159447,0.159447,2
6054,0.052321,-0.052321,2
6055,0.045179,-0.045179,1
6056,0.042695,-0.042695,2
6057,0.109455,-0.109455,4
6058,0.040522,-0.040522,0
6059,0.045800,0.045800,1
6060,0.019407,0.019407,4
6061,0.027170,0.027170,2
6062,0.047663,-0.047663,2
6063,0.083993,0.083993,3
6064,0.051390,0.051390,3
6065,0.019096,0.019096,1
6066,0.019407,-0.019407,3
6067,0.008229,0.008229,0
6068,0.032448,-0.032448,2
6069,0.019096,0.019096,2
6070,0.047042,-0.047042,1
6071,0.003571,-0.003571,0
6072,0.015681,0.015681,2
6073,0.106971,0.106971,0
6074,0.050769,0.050769,2
6075,0.049216,-0.049216,2
6076,0.027170,0.027170,0
6077,0.010713,0.010713,1
6078,0.049837,0.049837,2
6079,0.110387,-0.110387,3
6080,0.045490,0.045490,2
6081,0.026549,0.026549,1
6082,0.025928,-0.025928,3
6083,0.020649,0.020649,3
6084,0.039280,-0.039280,4
6085,0.015991,-0.015991,2
6086,0.022202,0.022202,2
6087,0.045179,0.045179,3
6088,0.007608,0.007608,4
6089,0.020959,-0.020959,1
6090,0.045800,0.045800,2
6091,0.036485,0.036485,1
6092,0.074678,0.074678,3
6093,0.017544,-0.017544,3
6094,0.123739,0.123739,1
6095,0.049837,-0.049837,2
6096,0.042695,-0.042695,3
6097,0.050147,0.050147,4
6098,0.011955,0.011955,3
6099,0.069089,-0.069089,4
6100,0.030585,0.030585,0
6101,0.028722,0.028722,0
6102,0.024065,0.024065,4
6103,0.083372,-0.083372,1
6104,0.005434,0.005434,3
6105,0.002018,-0.002018,1
6106,0.056358,0.056358,0
6107,0.090203,-0.090203,0
6108,0.031517,-0.031517,3
6109,0.074367,-0.074367,2
6110,0.081509,-0.081509,3
6111,0.055737,-0.055737,3
6112,0.042695,-0.042695,2
6113,0.028722,-0.028722,2
6114,0.036796,-0.036796,1
6115,0.029964,0.029964,1
6116,0.101692,-0.101692,1
6117,0.033380,0.033380,1
6118,0.066294,0.066294,3
6119,0.006365,-0.006365,3
6120,0.011955,0.011955,1
6121,0.043316,0.043316,1
6122,0.038659,0.038659,1
6123,0.039280,-0.039280,1
6124,0.119391,0.119391,0
6125,0.027170,-0.027170,2
6126,0.079025,0.079025,3
6127,0.082751,0.082751,2
6128,0.021270,-0.021270,2
6129,0.019407,0.019407,3
6130,0.034932,-0.034932,4
6131,0.031827,0.031827,1
6132,0.020649,0.020649,3
6133,0.011955,0.011955,7
6134,0.037417,-0.037417,4
6135,0.011023,-0.011023,1
6136,0.013507,0.013507,2
6137,0.117528,0.117528,5
6138,0.095793,0.095793,4
6139,0.014439,0.014439,3
6140,0.043006,-0.043006,0
6141,0.007297,0.007297,0
6142,0.020028,-0.020028,2
6143,0.113181,-0.113181,1
6144,0.070331,-0.070331,2
6145,0.060394,0.060394,1
6146,0.007608,-0.007608,3
6147,0.013507,0.013507,4
6148,0.113802,0.113802,1
6149,0.047353,0.047353,1
6150,0.054184,0.054184,4
6151,0.027480,-0.027480,2
6152,0.074678,0.074678,0
6153,0.042074,0.042074,1
6154,0.117218,0.117218,0
6155,0.124670,0.124670,1
6156,0.068468,-0.068468,0
6157,0.092687,-0.092687,1
6158,0.106350,-0.106350,1
6159,0.059773,-0.059773,0
6160,0.060394,0.060394,2
6161,0.137712,-0.137712,2
6162,0.110387,0.110387,2
6163,0.031517,0.031517,2
6164,0.062257,-0.062257,3
6165,0.069089,0.069089,2
6166,0.098587,0.098587,3
6167,0.038969,0.038969,5
6168,0.015060,-0.015060,3
6169,0.019717,-0.019717,2
6170,0.017233,0.017233,3
6171,0.004192,0.004192,1
6172,0.116597,0.116597,0
6173,0.056358,-0.056358,2
6174,0.027791,-0.027791,5
6175,0.015991,0.015991,2
6176,0.072194,-0.072194,2
6177,0.044248,0.044248,0
6178,0.028722,0.028722,4
6179,0.038038,-0.038038,3
6180,0.012886,-0.012886,1
6181,0.003260,0.003260,1
6182,0.103555,-0.103555,2
6183,0.001708,0.001708,2
6184,0.072194,0.072194,5
6185,0.004192,-0.004192,1
6186,0.053563,-0.053563,1
6187,0.073436,0.073436,1
6188,0.020649,0.020649,1
6189,0.052011,-0.052011,0
6190,0.054495,0.054495,0
6191,0.036485,0.036485,3
6192,0.003571,-0.003571,3
6193,0.089582,0.089582,2
6194,0.031827,-0.031827,1
6195,0.114734,-0.114734,1
6196,0.092998,-0.092998,0
6197,0.051390,0.051390,0
6198,0.090824,0.090824,4
6199,0.049526,0.049526,0
6200,0.094551,0.094551,1
6201,0.005434,-0.005434,1
6202,0.074057,0.074057,4
6203,0.028101,-0.028101,1
6204,0.041143,0.041143,1
6205,0.091756,-0.091756,1
6206,0.114423,-0.114423,2
6207,0.031827,0.031827,3
6208,0.004192,-0.004192,3
6209,0.024375,-0.024375,1
6210,0.049837,0.049837,1
6211,0.049526,-0.049526,1
6212,0.070331,0.070331,0
6213,0.083062,-0.083062,3
6214,0.021891,0.021891,0
6215,0.079646,-0.079646,1
6216,0.065052,-0.065052,2
6217,0.035864,-0.035864,1
6218,0.010402,-0.010402,0
6219,0.024065,0.024065,1
6220,0.013818,-0.013818,1
6221,0.016302,0.016302,4
6222,0.049216,0.049216,2
6223,0.032759,-0.032759,1
6224,0.079336,-0.079336,3
6225,0.060084,0.060084,3
6226,0.012265,-0.012265,0
6227,0.070020,0.070020,2
6228,0.066915,-0.066915,3
6229,0.000776,0.000776,4
6230,0.022202,-0.022202,1
6231,0.003260,0.003260,1
6232,0.065673,-0.065673,2
6233,0.078404,0.078404,2
6234,0.069399,0.069399,7
6235,0.028101,-0.028101,2
6236,0.065363,-0.065363,5
6237,0.013818,-0.013818,2
6238,0.047353,-0.047353,1
6239,0.028101,-0.028101,3
6240,0.002329,-0.002329,5
6241,0.013197,0.013197,1
6242,0.002950,0.002950,2
6243,0.103866,-0.103866,1
6244,0.005123,0.005123,2
6245,0.068778,-0.068778,3
6246,0.078093,0.078093,2
6247,0.043316,0.043316,1
6248,0.048284,0.048284,3
6249,0.023133,-0.023133,2
6250,0.071573,0.071573,1
6251,0.104176,-0.104176,1
6252,0.020338,-0.020338,1
6253,0.010092,-0.010092,1
6254,0.014749,-0.014749,0
6255,0.033690,-0.033690,1
6256,0.007608,0.007608,1
6257,0.077472,-0.077472,1
6258,0.002950,0.002950,0
6259,0.061636,0.061636,2
6260,0.023444,-0.023444,3
6261,0.017544,-0.017544,4
6262,0.116286,0.116286,2
6263,0.044558,-0.044558,3
6264,0.048905,0.048905,0
6265,0.054495,-0.054495,3
6266,0.000155,-0.000155,1
6267,0.047353,0.047353,0
6268,0.012576,0.012576,2
6269,0.075609,-0.075609,1
6270,0.044558,0.044558,3
6271,0.051390,0.051390,3
6272,0.019717,-0.019717,2
6273,0.136469,-0.136469,0
6274,0.036796,-0.036796,2
6275,0.111318,0.111318,2
6276,0.007918,0.007918,2
6277,0.015060,-0.015060,1
6278,0.016302,0.016302,0
6279,0.065984,0.065984,3
6280,0.020959,-0.020959,2
6281,0.142680,-0.142680,2
6282,0.017544,0.017544,2
6283,0.072504,0.072504,1
6284,0.015681,0.015681,1
6285,0.064120,0.064120,2
6286,0.114734,0.114734,3
6287,0.011334,0.011334,3
6288,0.079646,-0.079646,1
6289,0.011955,-0.011955,2
6290,0.044869,0.044869,0
6291,0.069710,-0.069710,3
6292,0.069089,0.069089,1
6293,0.001708,-0.001708,1
6294,0.003260,0.003260,3
6295,0.086788,-0.086788,2
6296,0.085856,-0.085856,1
6297,0.061015,-0.061015,3
6298,0.084925,-0.084925,2
6299,0.008229,-0.008229,2
6300,0.081509,0.081509,2
6301,0.020028,0.020028,5
6302,0.112250,-0.112250,3
6303,0.028101,0.028101,1
6304,0.015681,0.015681,1
6305,0.065363,-0.065363,0
6306,0.102624,0.102624,1
6307,0.080888,0.080888,3
6308,0.029964,-0.029964,3
6309,0.063499,0.063499,0
6310,0.117839,-0.117839,3
6311,0.148890,0.148890,2
6312,0.067226,-0.067226,2
6313,0.046111,0.046111,0
6314,0.049837,-0.049837,5
6315,0.024686,0.024686,3
6316,0.002950,-0.002950,2
6317,0.057910,-0.057910,2
6318,0.056047,0.056047,2
6319,0.012265,-0.012265,2
6320,0.048905,-0.048905,0
6321,0.054184,0.054184,2
6322,0.029343,0.029343,1
6323,0.060394,0.060394,2
6324,0.078404,-0.078404,3
6325,0.048595,-0.048595,2
6326,0.025307,-0.025307,2
6327,0.046421,-0.046421,3
6328,0.041764,0.041764,3
6329,0.061015,-0.061015,4
6330,0.020959,0.020959,3
6331,0.047042,-0.047042,1
6332,0.066915,-0.066915,2
6333,0.085856,-0.085856,2
6334,0.026549,0.026549,3
6335,0.026549,-0.026549,1
6336,0.016612,0.016612,4
6337,0.138643,0.138643,1
6338,0.046421,-0.046421,0
6339,0.030275,0.030275,2
6340,0.015060,-0.015060,1
6341,0.043627,0.043627,3
6342,0.066605,0.066605,2
6343,0.132433,-0.132433,1
6344,0.081199,0.081199,2
6345,0.031517,0.031517,3
6346,0.107902,0.107902,0
6347,0.011955,0.011955,1
6348,0.132433,-0.132433,0
6349,0.022202,-0.022202,1
6350,0.083062,0.083062,4
6351,0.062878,0.062878,1
6352,0.018165,-0.018165,0
6353,0.078093,-0.078093,1
6354,0.056358,-0.056358,5
6355,0.024686,0.024686,3
6356,0.076541,0.076541,1
6357,0.010402,-0.010402,3
6358,0.103866,0.103866,2
6359,0.004502,0.004502,0
6360,0.065363,-0.065363,2
6361,0.084925,-0.084925,4
6362,0.038969,-0.038969,0
6363,0.093308,0.093308,0
6364,0.067536,-0.067536,1
6365,0.032138,0.032138,2
6366,0.029964,0.029964,2
6367,0.098898,-0.098898,2
6368,0.056979,0.056979,1
6369,0.087409,-0.087409,1
6370,0.083683,0.083683,2
6371,0.005744,0.005744,1
6372,0.038659,-0.038659,3
6373,0.071262,0.071262,2
6374,0.082751,0.082751,1
6375,0.082130,0.082130,4
6376,0.041143,-0.041143,2
6377,0.002018,-0.002018,6
6378,0.202608,0.202608,0
6379,0.016302,-0.016302,4
6380,0.030896,0.030896,5
6381,0.027480,0.027480,1
6382,0.090824,-0.090824,2
6383,0.044869,0.044869,1
6384,0.140817,-0.140817,2
6385,0.098587,-0.098587,2
6386,0.070952,-0.070952,0
6387,0.078093,0.078093,1
6388,0.046421,-0.046421,2
6389,0.095793,-0.095793,2
6390,0.025307,0.025307,1
6391,0.038348,-0.038348,1
6392,0.056358,-0.056358,1
6393,0.072194,0.072194,4
6394,0.010713,0.010713,2
6395,0.094861,0.094861,4
6396,0.023444,-0.023444,2
6397,0.067847,0.067847,4
6398,0.097345,0.097345,4
6399,0.057910,0.057910,0
6400,0.020959,0.020959,3
6401,0.012265,0.012265,3
6402,0.012265,0.012265,1
6403,0.136159,-0.136159,0
6404,0.011023,-0.011023,4
6405,0.029964,-0.029964,0
6406,0.062878,0.062878,3
6407,0.017233,-0.017233,3
6408,0.014128,0.014128,4
6409,0.017854,0.017854,2
6410,0.052011,0.052011,0
6411,0.014749,0.014749,3
6412,0.031827,0.031827,2
6413,0.058221,0.058221,3
6414,0.129017,0.129017,3
6415,0.008850,-0.008850,1
6416,0.029033,0.029033,2
6417,0.023754,0.023754,1
6418,0.090203,-0.090203,3
6419,0.145474,0.145474,2
6420,0.123428,0.123428,2
6421,0.037417,-0.037417,0
6422,0.070641,0.070641,2
6423,0.024686,0.024686,3
6424,0.083062,-0.083062,1
6425,0.124360,0.124360,0
6426,0.083372,0.083372,0
6427,0.020649,-0.020649,2
6428,0.099208,-0.099208,2
6429,0.045490,-0.045490,2
6430,0.121254,0.121254,1
6431,0.034932,0.034932,1
6432,0.019717,0.019717,0
6433,0.091756,-0.091756,1
6434,0.051079,-0.051079,4
6435,0.056979,-0.056979,3
6436,0.005123,-0.005123,2
6437,0.083062,0.083062,4
6438,0.021270,0.021270,3
6439,0.090203,0.090203,1
6440,0.038659,0.038659,2
6441,0.020338,-0.020338,2
6442,0.042385,-0.042385,2
6443,0.080888,-0.080888,1
6444,0.120012,-0.120012,2
6445,0.057910,-0.057910,2
6446,0.034622,-0.034622,1
6447,0.061326,-0.061326,1
6448,0.011023,-0.011023,2
6449,0.058842,-0.058842,0
6450,0.148269,-0.148269,3
6451,0.034932,-0.034932,3
6452,0.077783,0.077783,3
6453,0.037106,0.037106,1
6454,0.033380,-0.033380,3
6455,0.048284,-0.048284,1
6456,0.034001,0.034001,2
6457,0.069089,-0.069089,2
6458,0.068157,-0.068157,4
6459,0.097345,-0.097345,4
6460,0.000155,-0.000155,0
6461,0.042385,-0.042385,3
6462,0.032448,-0.032448,1
6463,0.039901,0.039901,1
6464,0.036796,0.036796,4
6465,0.057910,0.057910,0
6466,0.027170,-0.027170,0
6467,0.050769,-0.050769,0
6468,0.034622,0.034622,0
6469,0.030585,0.030585,3
6470,0.054805,0.054805,1
6471,0.004813,0.004813,2
6472,0.007918,0.007918,3
6473,0.045800,-0.045800,3
6474,0.025928,0.025928,1
6475,0.043316,0.043316,2
6476,0.056358,-0.056358,1
6477,0.129949,-0.129949,1
6478,0.047663,0.047663,0
6479,0.126223,0.126223,2
6480,0.088961,0.088961,2
6481,0.020028,0.020028,3
6482,0.035864,-0.035864,2
6483,0.051079,-0.051079,1
6484,0.001708,0.001708,2
6485,0.117839,0.117839,1
6486,0.040832,-0.040832,0
6487,0.093930,-0.093930,4
6488,0.016302,-0.016302,4
6489,0.024375,0.024375,2
6490,0.046111,0.046111,4
6491,0.059773,0.059773,0
6492,0.044248,0.044248,1
6493,0.083062,-0.083062,1
6494,0.014128,0.014128,5
6495,0.000155,-0.000155,1
6496,0.074367,0.074367,2
6497,0.044248,-0.044248,2
6498,0.051700,-0.051700,7
6499,0.009471,-0.009471,2
6500,0.079025,0.079025,1
6501,0.020959,-0.020959,4
6502,0.032759,0.032759,2
6503,0.053563,0.053563,2
6504,0.009160,-0.009160,3
6505,0.021580,-0.021580,2
6506,0.000155,-0.000155,3
6507,0.012886,-0.012886,2
6508,0.073436,-0.073436,2
6509,0.043627,-0.043627,2
6510,0.037727,0.037727,2
6511,0.058842,0.058842,0
6512,0.062878,-0.062878,3
6513,0.040832,0.040832,0
6514,0.062257,-0.062257,2
6515,0.137712,-0.137712,2
6516,0.140196,0.140196,2
6517,0.014439,-0.014439,1
6518,0.028412,0.028412,1
6519,0.033690,0.033690,1
6520,0.088961,0.088961,2
6521,0.063499,-0.063499,0
6522,0.109455,-0.109455,2
6523,0.038038,0.038038,2
6524,0.056358,-0.056358,2
6525,0.021270,0.021270,3
6526,0.023444,-0.023444,2
6527,0.074988,-0.074988,4
6528,0.009160,0.009160,6
6529,0.043937,-0.043937,2
6530,0.064431,0.064431,2
6531,0.036175,-0.036175,0
6532,0.071883,-0.071883,3
6533,0.012265,0.012265,3
6534,0.006676,0.006676,1
6535,0.006676,-0.006676,3
6536,0.001087,-0.001087,3
6537,0.076851,0.076851,5
6538,0.093619,-0.093619,3
6539,0.006676,0.006676,6
6540,0.011644,-0.011644,2
6541,0.065984,0.065984,0
6542,0.032448,-0.032448,2
6543,0.023133,0.023133,1
6544,0.102624,0.102624,1
6545,0.018786,0.018786,3
6546,0.008850,-0.008850,1
6547,0.092066,-0.092066,6
6548,0.105418,0.105418,3
6549,0.039280,0.039280,3
6550,0.139264,-0.139264,1
6551,0.070952,0.070952,0
6552,0.045490,-0.045490,1
6553,0.092377,-0.092377,2
6554,0.014749,-0.014749,2
6555,0.055426,0.055426,2
6556,0.068157,-0.068157,1
6557,0.046421,-0.046421,2
6558,0.032138,-0.032138,1
6559,0.013507,-0.013507,2
6560,0.003571,0.003571,2
6561,0.014749,0.014749,2
6562,0.086788,-0.086788,1
6563,0.043627,-0.043627,2
6564,0.076851,-0.076851,0
6565,0.021270,-0.021270,1
6566,0.083683,-0.083683,5
6567,0.102624,0.102624,3
6568,0.022823,-0.022823,0
6569,0.003571,0.003571,4
6570,0.016612,-0.016612,2
6571,0.122497,-0.122497,1
6572,0.032138,-0.032138,3
6573,0.064120,-0.064120,4
6574,0.041764,0.041764,1
6575,0.035243,-0.035243,4
6576,0.016923,-0.016923,2
6577,0.001397,0.001397,1
6578,0.044558,0.044558,2
6579,0.009471,0.009471,1
6580,0.020959,-0.020959,1
6581,0.065984,0.065984,2
6582,0.056979,-0.056979,2
6583,0.022512,-0.022512,2
6584,0.014749,-0.014749,0
6585,0.003571,0.003571,1
6586,0.053563,0.053563,0
6587,0.025928,0.025928,4
6588,0.029033,0.029033,3
6589,0.044869,-0.044869,2
6590,0.030896,0.030896,3
6591,0.026549,-0.026549,2
6592,0.066294,-0.066294,1
6593,0.030896,-0.030896,1
6594,0.029964,-0.029964,6
6595,0.007918,-0.007918,3
6596,0.024375,-0.024375,1
6597,0.035553,-0.035553,0
6598,0.107281,-0.107281,4
6599,0.074678,0.074678,1
6600,0.018165,0.018165,2
6601,0.019096,0.019096,1
6602,0.080267,0.080267,0
6603,0.008850,-0.008850,1
6604,0.014439,0.014439,1
6605,0.031517,-0.031517,3
6606,0.011023,0.011023,4
6607,0.021891,0.021891,3
6608,0.127465,0.127465,5
6609,0.007297,0.007297,2
6610,0.036175,-0.036175,0
6611,0.065673,0.065673,3
6612,0.072194,0.072194,2
6613,0.040832,0.040832,2
6614,0.048595,-0.048595,1
6615,0.056668,-0.056668,1
6616,0.094551,0.094551,2
6617,0.071883,0.071883,3
6618,0.092066,0.092066,0
6619,0.060084,-0.060084,1
6620,0.019407,0.019407,2
6621,0.050147,0.050147,1
6622,0.028101,-0.028101,5
6623,0.047353,0.047353,4
6624,0.040832,0.040832,3
6625,0.085856,0.085856,0
6626,0.071262,-0.071262,4
6627,0.115355,-0.115355,3
6628,0.005123,0.005123,6
6629,0.071573,-0.071573,6
6630,0.091135,0.091135,4
6631,0.023444,-0.023444,2
